amount,hour_of_day,mcc,country,velocity_5m,velocity_1h,velocity_24h,user_30d_avg,amount_to_avg_ratio,is_foreign,is_night,is_high_risk_mcc,is_fraud
13.52,6,5411,US,0,2,7,115.26,0.12,0,0,0,0
104.81,6,5814,US,0,1,3,145.42,0.72,0,0,0,0
50.41,11,5411,US,1,1,2,80.71,0.62,0,0,0,0
63.96,19,5541,US,0,0,1,134.68,0.47,0,0,0,0
4.09,17,5912,US,1,3,7,77.78,0.05,0,0,0,0
47.59,10,5411,US,0,0,0,118.31,0.4,0,0,0,0
7.8,10,5732,US,0,1,1,98.58,0.08,0,0,1,0
648.88,13,7995,US,7,19,40,81.09,8.0,0,0,1,1
485.67,15,5732,RO,4,11,21,50.0,9.71,1,0,1,1
4.43,7,5912,CA,1,3,6,93.92,0.05,1,0,0,0
50.84,18,5812,US,0,1,4,145.56,0.35,0,0,0,0
35.4,20,5732,US,0,1,7,97.79,0.36,0,0,1,0
272.09,11,5912,US,0,0,4,112.34,2.42,0,0,0,0
244.52,13,5814,US,0,2,2,138.16,1.77,0,0,0,0
145.75,15,4121,FR,0,2,5,67.95,2.14,1,0,0,0
36.76,11,5814,US,0,0,2,56.83,0.65,0,0,0,0
176.35,14,4121,US,0,2,4,123.64,1.43,0,0,0,0
28.31,14,5912,JP,0,2,6,110.39,0.26,1,0,0,0
4.41,16,4121,US,0,0,4,139.43,0.03,0,0,0,0
113.27,15,4121,US,0,1,4,133.61,0.85,0,0,0,0
30.6,10,4121,US,0,3,4,144.69,0.21,0,0,0,0
40.64,18,5732,US,0,0,2,134.25,0.3,0,0,1,0
42.29,6,5814,US,0,1,5,96.63,0.44,0,0,0,0
96.75,19,4121,US,1,2,3,65.43,1.48,0,0,0,0
80.93,16,5411,US,0,0,2,116.2,0.7,0,0,0,0
160.43,22,5541,US,0,3,7,85.13,1.88,0,0,0,0
597.73,11,5541,US,0,1,7,129.57,4.61,0,0,0,0
0.59,9,5311,NG,6,21,39,43.73,0.01,1,0,0,1
120.53,13,5311,US,0,0,1,110.29,1.09,0,0,0,0
24.23,13,5814,US,0,0,3,135.16,0.18,0,0,0,0
39.87,16,5812,US,0,1,2,83.65,0.48,0,0,0,0
32.02,3,5311,US,0,1,2,81.98,0.39,0,1,0,0
38.24,10,5311,US,0,2,4,101.75,0.38,0,0,0,0
39.64,12,5411,US,0,1,4,94.66,0.42,0,0,0,0
159.11,19,5812,US,0,0,3,116.87,1.36,0,0,0,0
4466.89,4,5732,RO,3,2,4,93.07,47.99,1,1,1,1
215.34,11,5411,US,0,0,3,53.98,3.99,0,0,0,0
29.33,12,5411,US,0,1,4,84.12,0.35,0,0,0,0
13.01,13,5812,US,0,0,2,138.66,0.09,0,0,0,0
41.66,13,5541,US,0,2,5,81.2,0.51,0,0,0,0
12.2,18,5541,US,0,0,5,84.48,0.14,0,0,0,0
9.71,16,5912,DE,0,1,5,105.47,0.09,1,0,0,0
106.69,5,4121,US,1,2,5,123.91,0.86,0,1,0,0
225.92,9,5732,US,0,3,4,71.52,3.16,0,0,1,0
7747.85,5,5732,US,3,2,9,96.44,80.34,0,1,1,1
37.19,9,5812,US,0,1,2,101.4,0.37,0,0,0,0
33.21,18,5411,US,0,0,3,71.05,0.47,0,0,0,0
27.42,11,4121,GB,0,3,3,101.68,0.27,1,0,0,0
271.41,16,5814,US,3,6,7,109.47,2.48,0,0,0,0
40.61,16,5311,US,1,1,3,66.21,0.61,0,0,0,0
46.96,12,5912,US,0,0,1,148.08,0.32,0,0,0,0
59.23,16,5812,US,1,2,6,72.51,0.82,0,0,0,0
17.52,13,5912,US,0,1,3,144.66,0.12,0,0,0,0
52.97,14,5732,US,0,0,0,144.77,0.37,0,0,1,0
298.72,8,6051,US,4,15,25,69.68,4.29,0,0,1,1
10.76,12,5812,US,0,0,5,76.08,0.14,0,0,0,0
67.44,18,5912,US,0,0,2,86.49,0.78,0,0,0,0
99.22,20,5541,US,1,2,2,113.62,0.87,0,0,0,0
138.84,16,5812,US,1,1,3,120.54,1.15,0,0,0,0
44.85,11,5814,US,0,0,1,109.7,0.41,0,0,0,0
55.03,16,5814,US,0,1,3,125.42,0.44,0,0,0,0
44.05,11,5912,US,1,1,1,113.13,0.39,0,0,0,0
69.99,12,5732,US,1,2,2,65.41,1.07,0,0,1,0
18.52,12,5814,US,0,0,1,54.35,0.34,0,0,0,0
38.73,5,5732,US,0,2,3,75.16,0.52,0,1,1,0
30.16,6,5912,US,2,3,8,62.32,0.48,0,0,0,0
20.27,10,5311,US,0,2,6,59.43,0.34,0,0,0,0
7.0,11,4121,US,0,1,3,139.1,0.05,0,0,0,0
145.25,6,5912,JP,0,1,3,74.3,1.95,1,0,0,0
52.23,17,5541,US,0,0,3,124.29,0.42,0,0,0,0
17.31,16,5912,US,0,0,1,109.66,0.16,0,0,0,0
67.7,14,5814,US,0,0,1,66.19,1.02,0,0,0,0
16.7,15,5732,US,0,2,2,68.33,0.24,0,0,1,0
33.83,16,5311,US,0,0,1,113.1,0.3,0,0,0,0
228.61,19,4121,GB,0,2,5,92.62,2.47,1,0,0,0
100.01,15,5732,US,1,4,7,116.86,0.86,0,0,1,0
2434.16,7,5732,NG,3,4,5,47.78,50.95,1,0,1,1
310.19,12,5311,US,0,1,4,121.88,2.55,0,0,0,0
308.89,12,5732,US,0,0,2,85.15,3.63,0,0,1,0
152.52,8,5732,US,0,1,4,131.04,1.16,0,0,1,0
28.68,14,5912,US,0,3,4,127.62,0.22,0,0,0,0
206.23,13,5812,US,0,1,1,64.14,3.22,0,0,0,0
23.48,16,5912,US,1,3,6,84.11,0.28,0,0,0,0
10.83,12,5812,US,1,1,3,95.8,0.11,0,0,0,0
2.12,0,5311,UA,6,27,26,46.51,0.05,1,1,0,1
38.05,10,5541,US,0,3,5,76.01,0.5,0,0,0,0
3.0,8,5311,UA,11,11,15,62.42,0.05,1,0,0,1
105.82,19,4121,US,0,3,3,129.81,0.82,0,0,0,0
10.88,15,4121,US,0,2,7,97.13,0.11,0,0,0,0
78.57,15,5311,US,0,0,2,145.72,0.54,0,0,0,0
584.37,16,7995,RO,9,16,31,80.61,7.25,1,0,1,1
2082.53,20,4829,RU,2,4,6,86.89,23.97,1,0,1,1
20.93,10,5311,US,0,0,3,57.26,0.37,0,0,0,0
100.75,10,4121,US,0,1,4,118.16,0.85,0,0,0,0
67.99,20,5812,US,1,2,10,92.85,0.73,0,0,0,0
2523.41,18,4829,RU,3,4,11,91.46,27.59,1,0,1,1
20.66,12,5912,US,0,0,1,134.7,0.15,0,0,0,0
32.18,11,5541,US,0,0,4,94.78,0.34,0,0,0,0
16.68,15,5812,US,0,2,2,138.03,0.12,0,0,0,0
1.26,12,5311,UA,8,19,27,96.6,0.01,1,0,0,1
11.18,13,5732,US,0,1,7,89.4,0.13,0,0,1,0
37.31,8,5411,CA,0,2,2,79.85,0.47,1,0,0,0
13.62,13,5812,US,0,1,3,78.59,0.17,0,0,0,0
42.89,9,4121,US,0,3,6,149.23,0.29,0,0,0,0
22.09,16,4121,US,0,0,3,75.07,0.29,0,0,0,0
11.61,15,5311,US,1,1,1,137.34,0.08,0,0,0,0
9.39,9,5912,FR,0,0,3,100.69,0.09,1,0,0,0
7.85,15,5541,US,1,2,4,114.96,0.07,0,0,0,0
48.03,12,5411,US,0,0,0,53.69,0.89,0,0,0,0
14.11,13,5541,US,0,0,2,119.06,0.12,0,0,0,0
17.62,15,5912,US,0,0,2,84.94,0.21,0,0,0,0
19.22,13,5541,US,0,1,3,87.9,0.22,0,0,0,0
9.48,5,5814,US,1,1,4,146.23,0.06,0,1,0,0
33.27,8,4121,US,1,1,6,53.1,0.63,0,0,0,0
36.37,9,5814,US,0,2,8,76.83,0.47,0,0,0,0
86.5,17,5812,FR,0,1,6,85.09,1.02,1,0,0,0
32.42,13,4121,US,0,2,6,105.83,0.31,0,0,0,0
2954.38,5,5944,RU,3,3,6,41.94,70.44,1,1,1,1
17.56,18,5814,US,0,2,4,125.77,0.14,0,0,0,0
358.89,0,6051,US,7,10,32,40.91,8.77,0,1,1,1
14.1,9,4121,US,0,1,4,141.27,0.1,0,0,0,0
43.31,18,5912,US,0,2,4,56.84,0.76,0,0,0,0
127.85,14,5732,US,0,0,3,132.15,0.97,0,0,1,0
71.86,15,5411,US,0,0,1,107.56,0.67,0,0,0,0
11.32,7,5311,US,0,0,2,136.88,0.08,0,0,0,0
62.0,10,5812,US,0,1,1,75.32,0.82,0,0,0,0
144.46,13,5732,US,0,1,1,54.15,2.67,0,0,1,0
34.7,5,5912,US,0,1,1,82.17,0.42,0,1,0,0
21.56,9,5411,US,0,2,5,92.27,0.23,0,0,0,0
48.82,18,5411,US,0,0,4,111.3,0.44,0,0,0,0
18.35,14,5912,US,1,4,7,59.0,0.31,0,0,0,0
28.29,9,5732,US,1,2,8,144.76,0.2,0,0,1,0
26.82,11,5411,US,2,3,11,113.49,0.24,0,0,0,0
53.87,2,5912,US,0,1,5,132.78,0.41,0,1,0,0
22.56,16,5311,US,0,2,3,67.97,0.33,0,0,0,0
22.68,14,5541,US,0,0,3,75.38,0.3,0,0,0,0
96.62,21,4121,US,0,0,0,67.41,1.43,0,0,0,0
10.26,12,5814,US,0,1,3,56.13,0.18,0,0,0,0
71.72,12,5814,US,0,2,3,74.33,0.96,0,0,0,0
89.08,11,4121,US,1,1,2,114.7,0.78,0,0,0,0
247.46,17,6051,RO,6,16,28,48.43,5.11,1,0,1,1
29.16,7,5814,US,1,1,4,86.14,0.34,0,0,0,0
28.11,13,5912,US,0,0,1,62.11,0.45,0,0,0,0
34.83,18,5541,US,0,0,3,106.36,0.33,0,0,0,0
40.13,21,5814,US,0,0,1,116.64,0.34,0,0,0,0
62.18,13,5732,US,0,1,5,57.88,1.07,0,0,1,0
11.67,18,5814,GB,0,0,2,54.57,0.21,1,0,0,0
13.0,20,5812,US,0,2,3,110.69,0.12,0,0,0,0
146.33,13,5812,US,0,0,3,141.53,1.03,0,0,0,0
28.92,8,5912,US,0,1,2,123.26,0.23,0,0,0,0
30.91,10,5541,JP,0,0,3,61.59,0.5,1,0,0,0
30.76,8,5411,US,0,3,8,131.27,0.23,0,0,0,0
31.31,9,5812,US,0,1,8,61.09,0.51,0,0,0,0
40.99,13,5541,US,0,2,2,62.66,0.65,0,0,0,0
69.61,11,5814,US,0,0,1,135.22,0.51,0,0,0,0
205.87,19,5311,US,0,2,6,90.1,2.28,0,0,0,0
73.81,8,5732,US,0,2,5,71.19,1.04,0,0,1,0
18.13,8,5812,US,1,1,5,148.35,0.12,0,0,0,0
213.68,7,5812,US,1,1,1,137.49,1.55,0,0,0,0
3402.69,10,7995,CY,2,7,12,66.58,51.11,1,0,1,1
4.13,11,5912,US,0,1,2,139.39,0.03,0,0,0,0
22.86,6,5814,US,0,0,0,57.24,0.4,0,0,0,0
13.36,14,5411,US,0,1,3,71.86,0.19,0,0,0,0
62.31,10,5411,US,0,2,6,94.22,0.66,0,0,0,0
68.4,18,5311,US,0,2,7,105.06,0.65,0,0,0,0
63.46,14,5814,US,0,0,1,131.66,0.48,0,0,0,0
38.46,16,5812,US,1,3,6,128.8,0.3,0,0,0,0
17.98,17,5411,US,0,3,3,107.51,0.17,0,0,0,0
51.27,13,5411,US,0,3,5,86.05,0.6,0,0,0,0
11.25,9,5912,US,0,1,1,95.71,0.12,0,0,0,0
261.94,17,4121,US,0,0,2,104.95,2.5,0,0,0,0
7834.15,2,6051,RU,2,5,6,54.97,142.52,1,1,1,1
921.38,11,7995,RO,7,9,32,43.31,21.27,1,0,1,1
53.64,11,5541,US,0,0,4,79.28,0.68,0,0,0,0
19.54,8,4121,US,0,0,0,80.85,0.24,0,0,0,0
54.05,13,5411,US,0,0,1,131.09,0.41,0,0,0,0
23.79,18,5311,US,0,2,3,114.56,0.21,0,0,0,0
55.56,18,5541,US,0,1,4,118.22,0.47,0,0,0,0
30.81,9,5912,JP,0,1,3,116.72,0.26,1,0,0,0
212.89,12,5732,US,0,1,4,77.77,2.74,0,0,1,0
84.64,10,5311,US,0,1,5,119.41,0.71,0,0,0,0
56.01,20,5311,US,0,0,5,84.47,0.66,0,0,0,0
37.57,12,5732,US,0,1,2,112.32,0.33,0,0,1,0
30.96,13,5311,GB,0,0,1,79.82,0.39,1,0,0,0
24.6,20,5411,US,0,1,2,70.36,0.35,0,0,0,0
32.79,13,5311,DE,0,0,8,50.36,0.65,1,0,0,0
70.78,20,5411,US,1,2,4,68.04,1.04,0,0,0,0
45.77,17,5812,US,0,0,1,112.45,0.41,0,0,0,0
14.87,9,5311,US,0,0,0,143.78,0.1,0,0,0,0
15.43,13,5311,US,0,2,4,63.72,0.24,0,0,0,0
14.12,17,5411,US,0,1,2,53.5,0.26,0,0,0,0
66.11,18,4121,US,0,2,4,104.53,0.63,0,0,0,0
51.93,9,5812,US,0,2,9,60.66,0.86,0,0,0,0
34.52,18,5311,US,0,1,4,142.54,0.24,0,0,0,0
42.58,18,4121,US,1,2,6,74.67,0.57,0,0,0,0
65.71,12,5311,US,0,4,5,89.69,0.73,0,0,0,0
282.25,15,4121,US,0,3,5,98.74,2.86,0,0,0,0
20.95,17,4121,US,0,0,3,119.67,0.18,0,0,0,0
63.07,14,5812,US,0,2,4,132.32,0.48,0,0,0,0
66.83,20,5814,US,0,0,1,56.55,1.18,0,0,0,0
22.83,14,5812,US,0,0,1,83.2,0.27,0,0,0,0
11.53,14,5311,FR,0,1,2,86.68,0.13,1,0,0,0
282.0,9,5814,US,0,0,1,147.87,1.91,0,0,0,0
30.4,15,5814,US,1,2,3,116.22,0.26,0,0,0,0
20.96,12,5812,US,0,1,3,139.64,0.15,0,0,0,0
17.14,13,5814,US,1,3,6,122.32,0.14,0,0,0,0
85.83,9,5912,US,0,0,1,105.34,0.81,0,0,0,0
48.7,10,5912,US,0,0,1,80.42,0.61,0,0,0,0
314.87,8,5541,US,1,1,2,101.86,3.09,0,0,0,0
12.0,16,5411,US,0,0,1,60.37,0.2,0,0,0,0
147.16,18,5311,US,0,1,6,114.37,1.29,0,0,0,0
25.04,14,4121,US,0,1,5,139.16,0.18,0,0,0,0
17.66,18,5814,US,0,1,4,56.93,0.31,0,0,0,0
167.12,19,5541,US,0,2,6,94.82,1.76,0,0,0,0
25.68,12,5311,US,0,0,4,65.41,0.39,0,0,0,0
8.25,12,4121,US,0,0,1,117.35,0.07,0,0,0,0
69.72,13,5732,US,0,0,2,74.83,0.93,0,0,1,0
3289.9,20,6051,RU,2,3,7,45.79,71.85,1,0,1,1
77.22,12,5912,US,0,0,1,108.36,0.71,0,0,0,0
155.38,12,4121,US,1,4,10,96.57,1.61,0,0,0,0
42.18,9,5732,US,0,2,3,73.74,0.57,0,0,1,0
111.5,14,5814,US,0,0,5,106.73,1.04,0,0,0,0
36.73,16,4121,US,0,0,1,78.23,0.47,0,0,0,0
666.26,14,6051,GB,4,25,29,81.28,8.2,1,0,1,1
51.53,20,5311,US,0,0,4,121.93,0.42,0,0,0,0
28.09,10,5814,US,0,1,2,105.26,0.27,0,0,0,0
35.97,14,5311,US,0,0,1,72.63,0.5,0,0,0,0
38.77,14,5814,US,0,0,5,58.55,0.66,0,0,0,0
5672.94,2,5944,CY,3,6,4,67.89,83.56,1,1,1,1
50.38,11,5814,US,0,0,1,136.57,0.37,0,0,0,0
150.78,15,5912,US,0,1,4,50.95,2.96,0,0,0,0
62.83,10,5812,US,1,2,5,50.68,1.24,0,0,0,0
66.96,9,5311,US,0,2,3,102.44,0.65,0,0,0,0
36.49,10,5814,US,0,0,3,106.85,0.34,0,0,0,0
30.07,16,5814,US,0,0,5,124.59,0.24,0,0,0,0
99.82,9,5812,US,0,2,4,92.96,1.07,0,0,0,0
33.58,16,5732,US,0,1,5,90.18,0.37,0,0,1,0
44.32,16,5541,US,1,1,2,147.73,0.3,0,0,0,0
31.58,14,5814,US,0,2,5,84.74,0.37,0,0,0,0
59.32,10,5732,DE,0,1,2,67.15,0.88,1,0,1,0
150.76,15,5732,US,0,0,7,115.67,1.3,0,0,1,0
24.65,10,5912,US,1,2,4,87.03,0.28,0,0,0,0
504.49,14,5812,US,0,1,1,123.73,4.08,0,0,0,0
34.72,14,5912,US,1,1,3,55.32,0.63,0,0,0,0
9.51,12,5814,US,1,2,4,72.58,0.13,0,0,0,0
57.76,17,5812,US,1,1,6,142.88,0.4,0,0,0,0
21.25,14,5732,US,0,1,7,90.49,0.23,0,0,1,0
82.17,16,4121,US,0,0,4,73.15,1.12,0,0,0,0
102.21,14,5311,US,0,0,2,97.95,1.04,0,0,0,0
30.01,13,5732,US,0,0,4,50.72,0.59,0,0,1,0
121.98,9,5812,US,0,1,3,83.65,1.46,0,0,0,0
20.4,14,5912,US,0,1,4,119.23,0.17,0,0,0,0
54.15,9,5812,CA,0,0,2,128.08,0.42,1,0,0,0
14.52,20,4121,US,0,0,2,149.75,0.1,0,0,0,0
114.75,6,5541,US,0,1,3,95.64,1.2,0,0,0,0
27.77,14,5912,US,0,0,4,149.22,0.19,0,0,0,0
31.25,9,5311,US,0,1,3,102.18,0.31,0,0,0,0
88.38,16,4121,US,1,3,4,144.41,0.61,0,0,0,0
159.76,8,5732,GB,10,23,35,81.73,1.95,1,0,1,1
4.85,13,5912,US,0,1,1,62.83,0.08,0,0,0,0
141.16,11,5541,US,0,1,4,129.27,1.09,0,0,0,0
79.84,10,5812,US,0,0,2,93.2,0.86,0,0,0,0
32.66,15,5541,US,0,1,5,130.05,0.25,0,0,0,0
6686.66,0,6051,US,1,4,8,92.9,71.98,0,1,1,1
15.23,11,5541,US,0,1,3,94.97,0.16,0,0,0,0
357.8,10,5411,US,0,0,0,53.26,6.72,0,0,0,0
161.29,18,5411,US,0,0,3,69.63,2.32,0,0,0,0
71.74,16,5732,US,0,0,2,132.19,0.54,0,0,1,0
22.95,14,4121,US,0,2,5,127.11,0.18,0,0,0,0
412.94,2,5944,GB,4,8,27,54.87,7.53,1,1,1,1
42.01,14,5912,DE,0,2,2,58.88,0.71,1,0,0,0
11.57,13,5732,US,0,0,4,90.43,0.13,0,0,1,0
52.6,21,5812,US,1,1,5,105.6,0.5,0,0,0,0
71.38,15,5814,US,0,2,3,65.2,1.09,0,0,0,0
66.44,15,5411,US,0,1,3,113.83,0.58,0,0,0,0
63.15,17,5812,US,0,0,0,94.57,0.67,0,0,0,0
5.72,8,5732,GB,1,1,4,131.3,0.04,1,0,1,0
129.83,14,5541,US,2,2,3,65.01,2.0,0,0,0,0
65.51,10,4121,US,0,0,1,104.15,0.63,0,0,0,0
109.25,9,4121,US,0,1,3,147.05,0.74,0,0,0,0
141.08,13,5912,US,0,0,2,113.9,1.24,0,0,0,0
62.25,13,5541,US,0,1,2,136.1,0.46,0,0,0,0
44.03,16,5812,US,0,1,4,87.82,0.5,0,0,0,0
21.93,5,5732,US,0,0,2,92.09,0.24,0,1,1,0
24.41,14,5732,US,0,0,2,54.64,0.45,0,0,1,0
42.49,16,5411,US,0,0,5,133.72,0.32,0,0,0,0
100.52,15,4121,US,0,3,4,76.62,1.31,0,0,0,0
19.28,14,5541,US,0,1,4,125.2,0.15,0,0,0,0
23.52,11,4121,US,0,1,4,110.04,0.21,0,0,0,0
907.99,15,7995,RO,6,18,26,90.79,10.0,1,0,1,1
199.73,14,4121,US,0,1,5,134.22,1.49,0,0,0,0
15.51,12,5812,US,0,0,5,102.93,0.15,0,0,0,0
13.0,14,5541,US,1,1,3,101.98,0.13,0,0,0,0
171.02,17,5912,US,0,3,6,94.74,1.81,0,0,0,0
75.38,12,5814,US,1,1,2,139.31,0.54,0,0,0,0
88.98,14,5912,US,0,1,4,117.89,0.75,0,0,0,0
21.82,14,5912,US,2,3,3,53.94,0.4,0,0,0,0
3669.96,5,5732,RU,1,3,7,46.12,79.57,1,1,1,1
783.11,18,5814,US,0,1,6,146.92,5.33,0,0,0,0
118.35,14,4121,US,0,1,4,149.04,0.79,0,0,0,0
51.49,9,5814,US,0,0,5,61.02,0.84,0,0,0,0
734.56,18,5541,US,0,0,5,69.86,10.51,0,0,0,0
26.17,19,5411,US,1,2,3,132.84,0.2,0,0,0,0
66.55,10,5912,US,0,0,4,60.87,1.09,0,0,0,0
30.57,13,5541,US,0,0,3,99.62,0.31,0,0,0,0
68.37,12,5732,US,2,3,6,81.41,0.84,0,0,1,0
4227.36,3,5944,RO,2,3,8,43.14,97.99,1,1,1,1
29.34,13,5912,US,0,0,2,123.58,0.24,0,0,0,0
224.03,23,5411,US,0,0,1,122.32,1.83,0,0,0,0
67.0,4,5732,US,0,2,5,92.16,0.73,0,1,1,0
24.39,16,5732,US,0,1,4,148.93,0.16,0,0,1,0
23.85,12,5311,US,0,1,2,106.27,0.22,0,0,0,0
24.75,14,5311,US,0,1,4,143.63,0.17,0,0,0,0
289.96,11,5311,US,0,1,4,76.65,3.78,0,0,0,0
92.79,10,5912,US,0,2,4,82.43,1.13,0,0,0,0
76.63,17,5311,US,1,1,1,118.51,0.65,0,0,0,0
23.13,11,5912,US,0,1,3,63.2,0.37,0,0,0,0
3.23,22,5311,UA,12,12,49,43.75,0.07,1,0,0,1
8.33,22,4121,US,0,0,3,58.2,0.14,0,0,0,0
68.98,15,5812,FR,1,2,4,57.04,1.21,1,0,0,0
2070.07,0,5944,NG,3,2,10,68.44,30.25,1,1,1,1
40.63,10,5732,US,1,2,2,102.8,0.4,0,0,1,0
13.43,13,5411,US,0,0,2,144.73,0.09,0,0,0,0
15.99,14,5732,DE,0,1,4,101.42,0.16,1,0,1,0
102.8,18,5732,US,0,1,3,96.93,1.06,0,0,1,0
63.97,17,5912,US,0,1,3,123.86,0.52,0,0,0,0
24.61,10,4121,US,0,1,4,58.3,0.42,0,0,0,0
16.67,17,5812,US,0,1,3,106.28,0.16,0,0,0,0
46.25,9,5541,US,0,0,5,53.07,0.87,0,0,0,0
75.76,11,5732,US,0,1,4,98.52,0.77,0,0,1,0
42.18,10,5812,US,1,1,6,84.08,0.5,0,0,0,0
215.65,12,5812,US,0,0,6,135.69,1.59,0,0,0,0
100.18,6,5541,US,0,1,7,84.69,1.18,0,0,0,0
116.2,15,5814,US,1,3,4,88.39,1.31,0,0,0,0
21.0,14,5411,US,1,1,2,135.05,0.16,0,0,0,0
36.67,12,5814,US,0,0,6,141.94,0.26,0,0,0,0
40.46,16,5541,US,1,2,6,81.35,0.5,0,0,0,0
117.99,18,5541,US,1,1,2,144.12,0.82,0,0,0,0
105.95,23,4121,US,0,0,5,68.76,1.54,0,0,0,0
104.89,19,5812,US,1,1,3,98.6,1.06,0,0,0,0
18.07,5,5311,US,0,0,1,80.29,0.23,0,1,0,0
20.37,11,5814,US,0,1,6,74.1,0.27,0,0,0,0
33.64,15,5541,US,0,1,7,128.15,0.26,0,0,0,0
46.38,14,5812,US,0,1,2,77.19,0.6,0,0,0,0
170.13,17,5912,US,0,1,2,131.17,1.3,0,0,0,0
45.67,8,5814,US,0,0,1,125.21,0.36,0,0,0,0
45.07,10,5814,JP,0,1,6,106.21,0.42,1,0,0,0
51.16,17,5541,US,0,0,5,68.46,0.75,0,0,0,0
54.85,18,4121,US,1,1,3,83.64,0.66,0,0,0,0
37.68,18,5814,US,1,1,1,141.35,0.27,0,0,0,0
113.92,14,5541,US,0,0,2,148.65,0.77,0,0,0,0
59.09,18,4121,US,0,1,4,76.15,0.78,0,0,0,0
429.08,4,5944,RO,9,22,32,85.65,5.01,1,1,1,1
41.4,11,5814,US,1,1,4,82.88,0.5,0,0,0,0
42.58,15,5541,US,0,0,2,78.2,0.54,0,0,0,0
75.29,13,5812,US,0,1,2,77.34,0.97,0,0,0,0
80.63,12,5814,US,0,3,6,108.85,0.74,0,0,0,0
26.03,12,5812,US,0,0,3,68.46,0.38,0,0,0,0
36.42,18,5732,US,0,1,3,50.18,0.73,0,0,1,0
14.11,15,4121,US,0,2,4,78.97,0.18,0,0,0,0
133.59,9,5311,US,0,1,3,87.67,1.52,0,0,0,0
31.12,19,5732,US,0,0,3,114.06,0.27,0,0,1,0
46.53,10,5812,US,0,0,0,88.02,0.53,0,0,0,0
16.85,16,5541,US,0,0,1,86.31,0.2,0,0,0,0
27.59,13,5814,US,0,0,2,118.79,0.23,0,0,0,0
84.91,19,5814,US,1,2,4,103.24,0.82,0,0,0,0
14.38,14,5411,US,1,2,9,75.66,0.19,0,0,0,0
18.93,8,5812,US,0,0,4,136.03,0.14,0,0,0,0
21.9,21,5812,US,0,3,6,119.95,0.18,0,0,0,0
37.57,15,5912,US,0,1,3,84.34,0.45,0,0,0,0
50.13,11,5541,US,0,1,3,80.66,0.62,0,0,0,0
37.57,14,5541,US,1,2,3,60.54,0.62,0,0,0,0
880.11,17,6051,CN,1,7,9,98.89,8.9,1,0,1,1
53.05,15,4121,US,0,0,3,62.12,0.85,0,0,0,0
22.12,16,5541,US,0,1,4,122.52,0.18,0,0,0,0
14.75,9,5732,US,0,1,4,84.26,0.18,0,0,1,0
8.57,10,5411,US,0,2,4,127.11,0.07,0,0,0,0
923.78,19,6051,GB,6,17,30,93.21,9.91,1,0,1,1
76.67,13,5912,US,0,1,4,60.97,1.26,0,0,0,0
82.2,12,4121,US,0,1,2,109.52,0.75,0,0,0,0
356.55,8,5812,US,0,1,4,142.61,2.5,0,0,0,0
159.86,10,5732,US,0,1,3,110.84,1.44,0,0,1,0
35.31,14,5732,US,1,5,9,64.47,0.55,0,0,1,0
87.78,14,5912,US,1,2,4,103.43,0.85,0,0,0,0
65.64,8,5311,US,1,3,4,100.68,0.65,0,0,0,0
20.27,15,5732,US,1,1,2,111.13,0.18,0,0,1,0
63.35,14,5541,US,0,1,2,104.57,0.61,0,0,0,0
48.13,9,5814,US,0,1,5,103.0,0.47,0,0,0,0
18.87,18,5411,US,2,3,6,81.05,0.23,0,0,0,0
2.25,17,5311,US,5,28,38,51.02,0.04,0,0,0,1
14.31,11,5311,US,0,0,6,63.17,0.23,0,0,0,0
19.07,13,4121,US,0,1,3,137.41,0.14,0,0,0,0
35.33,11,5912,US,0,0,0,111.48,0.32,0,0,0,0
44.72,13,5311,US,1,2,3,96.2,0.46,0,0,0,0
9.28,10,4121,US,0,1,2,136.51,0.07,0,0,0,0
60.74,15,5541,US,0,0,2,129.64,0.47,0,0,0,0
32.75,8,5814,CA,1,1,5,88.27,0.37,1,0,0,0
17.55,19,5411,GB,1,1,6,75.29,0.23,1,0,0,0
61.06,13,5912,US,0,3,4,51.27,1.19,0,0,0,0
32.63,13,5732,US,0,4,6,148.03,0.22,0,0,1,0
30.31,7,5541,US,0,0,3,114.32,0.27,0,0,0,0
31.76,8,5812,US,0,0,4,96.66,0.33,0,0,0,0
47.56,15,5814,US,0,3,4,137.8,0.35,0,0,0,0
36.05,17,5732,US,0,2,5,123.63,0.29,0,0,1,0
14.6,15,5311,US,1,2,5,123.69,0.12,0,0,0,0
48.2,16,5912,US,1,2,3,81.7,0.59,0,0,0,0
60.44,8,5541,US,0,0,0,58.52,1.03,0,0,0,0
36.44,11,4121,US,1,2,3,142.67,0.26,0,0,0,0
41.58,10,4121,US,0,0,3,82.08,0.51,0,0,0,0
46.07,23,5411,US,0,0,1,136.73,0.34,0,0,0,0
108.27,11,5732,US,1,1,2,117.26,0.92,0,0,1,0
337.53,13,5732,US,0,0,2,110.61,3.05,0,0,1,0
193.71,13,5541,US,0,0,3,77.54,2.5,0,0,0,0
137.76,19,4121,US,0,0,2,51.94,2.65,0,0,0,0
114.17,10,5812,US,0,2,2,146.33,0.78,0,0,0,0
3.36,14,5311,NG,11,21,49,80.8,0.04,1,0,0,1
7.57,12,5311,US,0,2,5,120.68,0.06,0,0,0,0
99.79,13,5541,US,0,1,5,133.32,0.75,0,0,0,0
50.22,23,5912,US,0,1,2,89.43,0.56,0,0,0,0
