transaction_id,customer_id,amount,merchant,merchant_category,location,country,device_id,ip_address,browser,timestamp,is_fraud,fraud_scenario,is_synthetic,risk_notes
SYN-TX-NORM-6D4C30FD9F,SYN-CUST-00028,232.73,FreshMart Supermarket (Synthetic),grocery,"San Francisco, CA",US,SYN-DEV-00661-55B8C8,198.51.101.34,Firefox 130.0 (Linux x86_64),2026-09-01T08:24:24.708810+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E0C1CB9857,SYN-CUST-00240,46.43,Netflix Subscription Service (Synthetic),digital_goods,Manchester,GB,SYN-DEV-00589-EC40ED,203.0.114.116,Samsung Internet 25.0 (Android 14),2026-09-01T08:25:11.210652+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CC830D25C6,SYN-CUST-00164,130.0,Amazon Marketplace Online (Synthetic),ecommerce,Berlin,DE,SYN-DEV-00008-6DCE69,192.0.2.80,Samsung Internet 25.0 (Android 14),2026-09-01T08:25:36.434663+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0DD4E2E94C,SYN-CUST-00223,185.92,Delta Air Lines E-Ticket (Synthetic),airlines,Berlin,DE,SYN-DEV-00597-880EAB,192.0.2.110,Safari 17.5 (iOS 17.5 iPhone),2026-09-01T08:25:39.968971+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4A91FE2B09,SYN-CUST-00235,70.84,Walgreens Pharmacy (Synthetic),pharmacy,Paris,FR,SYN-DEV-00349-BCB6AD,192.0.4.36,Samsung Internet 25.0 (Android 14),2026-09-01T08:26:47.368640+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-86548666B3,SYN-CUST-00209,68.79,Shell Express Fuel (Synthetic),fuel_dispenser,"Toronto, ON",CA,SYN-DEV-00561-CC28CA,198.18.0.67,Edge 128.0 (Windows 11),2026-09-01T08:28:00.555379+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-19E00FC0B7,SYN-CUST-00240,29.06,Netflix Subscription Service (Synthetic),digital_goods,Manchester,GB,SYN-DEV-00589-EC40ED,203.0.114.230,Samsung Internet 25.0 (Android 14),2026-09-01T08:29:57.828151+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-48DA755DA5,SYN-CUST-00018,155.58,Nike Town Global (Synthetic),apparel,"San Francisco, CA",US,SYN-DEV-00029-F8A140,198.51.101.230,Chrome 128.0 (macOS Sonoma),2026-09-01T08:44:35.241821+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7689AFDBC3,SYN-CUST-00084,52.73,Chipotle Mexican Grill (Synthetic),dining,Paris,FR,SYN-DEV-00443-6F6548,192.0.4.160,Opera 113.0 (Windows 11),2026-09-01T08:47:59.151397+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DFDD8DBDDA,SYN-CUST-00141,34.39,Walgreens Pharmacy (Synthetic),pharmacy,"Austin, TX",US,SYN-DEV-00349-BCB6AD,198.51.103.138,Firefox 130.0 (Windows 10),2026-09-01T08:48:05.083125+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7EECF89788,SYN-CUST-00047,106.38,Delta Air Lines E-Ticket (Synthetic),airlines,Manchester,GB,SYN-DEV-00423-79FB88,203.0.114.89,Firefox 130.0 (Linux x86_64),2026-09-01T08:49:44.848048+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-146AB53ABD,SYN-CUST-00110,26.8,Walgreens Pharmacy (Synthetic),pharmacy,"Toronto, ON",CA,SYN-DEV-00580-59457B,198.18.0.54,Chrome 128.0 (Windows 11),2026-09-01T08:52:49.527958+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-789DF8D8C9,SYN-CUST-00075,55.76,Delta Air Lines E-Ticket (Synthetic),airlines,Munich,DE,SYN-DEV-00503-821F4F,192.0.3.238,Firefox 130.0 (Windows 10),2026-09-01T08:53:02.500729+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AE7535869D,SYN-CUST-00015,94.05,FreshMart Supermarket (Synthetic),grocery,"Austin, TX",US,SYN-DEV-00626-19397B,198.51.103.154,Safari 17.5 (macOS Sonoma),2026-09-01T08:54:48.685307+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F3F6215026,SYN-CUST-00217,33.63,Uber Rides & Eats (Synthetic),transportation,Munich,DE,SYN-DEV-00065-15ED58,192.0.3.19,Safari 17.5 (macOS Sonoma),2026-09-01T08:55:21.067413+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C5B1CCB211,SYN-CUST-00123,154.55,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00522-FF67FD,198.51.101.248,Chrome 128.0 (Windows 11),2026-09-01T08:56:04.736195+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C9184713EE,SYN-CUST-00185,150.28,Delta Air Lines E-Ticket (Synthetic),airlines,"Sydney, NSW",AU,SYN-DEV-00153-EC097D,198.19.0.149,Chrome 128.0 (Windows 11),2026-09-01T08:57:58.122040+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-129EA93A38,SYN-CUST-00229,85.92,Nike Town Global (Synthetic),apparel,Paris,FR,SYN-DEV-00315-308A12,192.0.4.125,Safari 17.5 (iOS 17.5 iPhone),2026-09-01T08:58:10.509642+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8A4EA125A2,SYN-CUST-00239,83.02,Netflix Subscription Service (Synthetic),digital_goods,"Toronto, ON",CA,SYN-DEV-00110-F34D24,198.18.0.26,Chrome 128.0 (macOS Sonoma),2026-09-01T08:58:10.977627+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-522CE12EBC,SYN-CUST-00008,342.52,Starbucks Coffee #1042 (Synthetic),dining,Berlin,DE,SYN-DEV-00595-5B7F90,192.0.2.123,Chrome Mobile 128.0 (Android 14),2026-09-01T09:02:39.887019+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-081098FBDC,SYN-CUST-00247,47.99,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00432-083CBB,198.51.102.214,Brave 1.69 (macOS),2026-09-01T09:03:44.914129+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2271C01C5B,SYN-CUST-00107,66.45,Walgreens Pharmacy (Synthetic),pharmacy,"Sydney, NSW",AU,SYN-DEV-00719-0AA6D4,198.19.0.146,Safari 17.5 (macOS Sonoma),2026-09-01T09:06:13.388542+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-52C8508496,SYN-CUST-00202,200.02,Amazon Marketplace Online (Synthetic),ecommerce,"Sydney, NSW",AU,SYN-DEV-00118-540F92,198.19.0.26,Chrome Mobile 128.0 (Android 14),2026-09-01T09:13:45.371530+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C7F7809A43,SYN-CUST-00007,120.75,Marriott Luxury Hotels (Synthetic),lodging,"Sydney, NSW",AU,SYN-DEV-00282-BA02B7,198.19.0.76,Firefox 130.0 (Windows 10),2026-09-01T09:14:29.296043+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-397CD177A8,SYN-CUST-00083,63.15,Target Superstore #482 (Synthetic),retail,"New York, NY",US,SYN-DEV-00448-72ECCD,198.51.100.4,Chrome 128.0 (macOS Sonoma),2026-09-01T09:17:31.684164+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-608095484B,SYN-CUST-00077,17.54,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00676-FD9FE6,198.19.0.56,Brave 1.69 (macOS),2026-09-01T09:19:05.339006+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A1475CAFBD,SYN-CUST-00150,35.86,FreshMart Supermarket (Synthetic),grocery,"Sydney, NSW",AU,SYN-DEV-00205-2386F7,198.19.0.47,Safari 17.5 (macOS Sonoma),2026-09-01T09:20:21.320859+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-B8CED375DB,SYN-CUST-00163,78.49,Uber Rides & Eats (Synthetic),transportation,"New York, NY",US,SYN-DEV-00259-6E3225,198.51.100.229,Brave 1.69 (macOS),2026-09-01T09:22:00.570060+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BDC2BF35B6,SYN-CUST-00114,59.11,Netflix Subscription Service (Synthetic),digital_goods,"Toronto, ON",CA,SYN-DEV-00625-894A1B,198.18.0.10,Chrome Mobile 128.0 (Android 14),2026-09-01T09:22:21.868806+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-9F214E0C0B,SYN-CUST-00218,131.61,Starbucks Coffee #1042 (Synthetic),dining,Tokyo,JP,SYN-DEV-00270-F07E60,203.0.115.6,Firefox 130.0 (Linux x86_64),2026-09-01T09:22:27.903418+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EA3BB07B73,SYN-CUST-00127,208.22,Target Superstore #482 (Synthetic),retail,"New York, NY",US,SYN-DEV-00555-EE6564,198.51.100.203,Brave 1.69 (macOS),2026-09-01T09:22:34.586940+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-119ACD04A8,SYN-CUST-00030,168.41,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00269-F63348,192.0.4.223,Safari 17.5 (macOS Sonoma),2026-09-01T09:23:07.449290+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-120ECB91ED,SYN-CUST-00028,118.33,Uber Rides & Eats (Synthetic),transportation,"San Francisco, CA",US,SYN-DEV-00661-55B8C8,198.51.101.228,Firefox 130.0 (Linux x86_64),2026-09-01T09:26:13.360682+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-292E1DDAEC,SYN-CUST-00020,38.13,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00065-15ED58,198.19.0.76,Opera 113.0 (Windows 11),2026-09-01T09:33:32.740390+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-047BE35000,SYN-CUST-00224,56.92,Uber Rides & Eats (Synthetic),transportation,"Austin, TX",US,SYN-DEV-00517-7B026F,198.51.103.56,Opera 113.0 (Windows 11),2026-09-01T09:33:49.642054+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BF3AE5837B,SYN-CUST-00247,39.19,Best Buy Supercenter (Synthetic),electronics,"Chicago, IL",US,SYN-DEV-00432-083CBB,198.51.102.20,Chrome 128.0 (macOS Sonoma),2026-09-01T09:38:00.788861+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8CB89A0408,SYN-CUST-00094,19.88,Netflix Subscription Service (Synthetic),digital_goods,Manchester,GB,SYN-DEV-00011-4AFFA6,203.0.114.208,Edge 128.0 (Windows 11),2026-09-01T09:42:11.333537+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C73B5CB67B,SYN-CUST-00165,93.72,Walgreens Pharmacy (Synthetic),pharmacy,London,GB,SYN-DEV-00729-A531CC,203.0.113.229,Safari 17.5 (iOS 17.5 iPhone),2026-09-01T09:45:10.039358+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4445B0A864,SYN-CUST-00048,124.71,Delta Air Lines E-Ticket (Synthetic),airlines,"Sydney, NSW",AU,SYN-DEV-00539-25FA33,198.19.0.252,Chrome Mobile 128.0 (Android 14),2026-09-01T09:45:36.397179+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-600683118B,SYN-CUST-00120,161.79,Uber Rides & Eats (Synthetic),transportation,"San Francisco, CA",US,SYN-DEV-00119-B27126,198.51.101.57,Edge 128.0 (Windows 11),2026-09-01T09:47:01.172448+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3D649C9F87,SYN-CUST-00193,96.38,Uber Rides & Eats (Synthetic),transportation,Paris,FR,SYN-DEV-00719-0AA6D4,192.0.4.176,Safari 17.5 (macOS Sonoma),2026-09-01T09:47:26.274284+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1414774363,SYN-CUST-00215,156.0,Chipotle Mexican Grill (Synthetic),dining,Munich,DE,SYN-DEV-00402-DE9577,192.0.3.134,Opera 113.0 (Windows 11),2026-09-01T09:48:31.798251+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1DB371FB1A,SYN-CUST-00245,82.76,Chipotle Mexican Grill (Synthetic),dining,"San Francisco, CA",US,SYN-DEV-00062-8B82FC,198.51.101.212,Chrome Mobile 128.0 (Android 14),2026-09-01T09:53:20.873312+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-40D3DB4510,SYN-CUST-00029,120.95,Chipotle Mexican Grill (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00543-35D555,198.18.0.5,Firefox 130.0 (Linux x86_64),2026-09-01T09:54:17.298405+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8FA18C2D04,SYN-CUST-00128,115.44,Starbucks Coffee #1042 (Synthetic),dining,Munich,DE,SYN-DEV-00146-53DE0B,192.0.3.211,Chrome 128.0 (macOS Sonoma),2026-09-01T09:54:36.572325+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-36E30BEF93,SYN-CUST-00232,147.17,Target Superstore #482 (Synthetic),retail,Munich,DE,SYN-DEV-00207-E49072,192.0.3.135,Chrome 128.0 (Windows 11),2026-09-01T09:57:14.598019+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-9D599D88F9,SYN-CUST-00083,236.33,Shell Express Fuel (Synthetic),fuel_dispenser,"New York, NY",US,SYN-DEV-00448-72ECCD,198.51.100.47,Chrome 128.0 (macOS Sonoma),2026-09-01T10:00:23.384486+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EF9967F379,SYN-CUST-00101,97.68,FreshMart Supermarket (Synthetic),grocery,"Chicago, IL",US,SYN-DEV-00398-766C6B,198.51.102.197,Opera 113.0 (Windows 11),2026-09-01T10:01:16.720054+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7B3ED325E7,SYN-CUST-00098,74.61,Target Superstore #482 (Synthetic),retail,Berlin,DE,SYN-DEV-00629-719265,192.0.2.233,Chrome Mobile 128.0 (Android 14),2026-09-01T10:03:14.164753+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1C1F1E9310,SYN-CUST-00238,83.3,Netflix Subscription Service (Synthetic),digital_goods,"Toronto, ON",CA,SYN-DEV-00188-E90617,198.18.0.253,Chrome Mobile 128.0 (Android 14),2026-09-01T10:04:51.952098+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2FAD777F51,SYN-CUST-00038,37.39,Starbucks Coffee #1042 (Synthetic),dining,"New York, NY",US,SYN-DEV-00451-2B4516,198.51.100.138,Chrome Mobile 128.0 (Android 14),2026-09-01T10:05:32.460983+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CB3482F8AE,SYN-CUST-00033,114.32,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00735-4B7196,198.51.101.63,Firefox 130.0 (Linux x86_64),2026-09-01T10:05:51.871819+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-208155562B,SYN-CUST-00173,192.03,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00306-D458C6,198.51.101.220,Chrome Mobile 128.0 (Android 14),2026-09-01T10:10:05.703615+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CD05E5E4A6,SYN-CUST-00204,125.62,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00642-A2136D,192.0.4.115,Safari 17.5 (macOS Sonoma),2026-09-01T10:10:49.053418+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1BBFC5DB90,SYN-CUST-00246,107.76,FreshMart Supermarket (Synthetic),grocery,Manchester,GB,SYN-DEV-00621-BBB178,203.0.114.183,Edge 128.0 (Windows 11),2026-09-01T10:18:56.964528+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-438DDA8709,SYN-CUST-00070,51.99,FreshMart Supermarket (Synthetic),grocery,Paris,FR,SYN-DEV-00138-21CE30,192.0.4.153,Safari 17.5 (macOS Sonoma),2026-09-01T10:21:16.463110+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F996F86410,SYN-CUST-00176,124.65,Shell Express Fuel (Synthetic),fuel_dispenser,Paris,FR,SYN-DEV-00719-0AA6D4,192.0.4.138,Safari 17.5 (macOS Sonoma),2026-09-01T10:23:07.550343+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-958B69C227,SYN-CUST-00005,74.44,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00358-D334A8,192.0.4.188,Safari 17.5 (iOS 17.5 iPhone),2026-09-01T10:29:08.092035+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E35CD8C2E5,SYN-CUST-00214,237.81,Netflix Subscription Service (Synthetic),digital_goods,Tokyo,JP,SYN-DEV-00078-E6D125,203.0.115.93,Samsung Internet 25.0 (Android 14),2026-09-01T10:32:21.965134+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8B7FF4222D,SYN-CUST-00242,26.62,Uber Rides & Eats (Synthetic),transportation,Manchester,GB,SYN-DEV-00192-54F10D,203.0.114.133,Safari 17.5 (macOS Sonoma),2026-09-01T10:32:33.997628+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-20D656E995,SYN-CUST-00134,111.51,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00067-3950FC,198.51.101.45,Brave 1.69 (macOS),2026-09-01T10:41:40.882354+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-699E607372,SYN-CUST-00005,65.68,Uber Rides & Eats (Synthetic),transportation,Paris,FR,SYN-DEV-00358-D334A8,192.0.4.252,Safari 17.5 (iOS 17.5 iPhone),2026-09-01T10:42:39.323063+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-447767BEC1,SYN-CUST-00246,80.82,Shell Express Fuel (Synthetic),fuel_dispenser,Manchester,GB,SYN-DEV-00204-44BAD6,203.0.114.20,Edge 128.0 (Windows 11),2026-09-01T10:44:09.791158+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-94D53769A7,SYN-CUST-00074,122.1,FreshMart Supermarket (Synthetic),grocery,"Toronto, ON",CA,SYN-DEV-00157-E12A62,198.18.0.213,Firefox 130.0 (Windows 10),2026-09-01T10:46:07.331584+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6284FC08B2,SYN-CUST-00088,60.58,Uber Rides & Eats (Synthetic),transportation,London,GB,SYN-DEV-00370-AF8ABC,203.0.113.141,Chrome Mobile 128.0 (Android 14),2026-09-01T10:47:45.332588+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-301299BFF4,SYN-CUST-00243,224.68,Walgreens Pharmacy (Synthetic),pharmacy,Berlin,DE,SYN-DEV-00462-DD02F1,192.0.2.54,Opera 113.0 (Windows 11),2026-09-01T10:48:17.314953+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-278E1FBD9D,SYN-CUST-00096,30.61,Uber Rides & Eats (Synthetic),transportation,Munich,DE,SYN-DEV-00534-11C542,192.0.3.175,Firefox 130.0 (Windows 10),2026-09-01T10:51:59.661916+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-49A9975240,SYN-CUST-00246,76.68,Chipotle Mexican Grill (Synthetic),dining,Manchester,GB,SYN-DEV-00591-D2FCA2,203.0.114.119,Edge 128.0 (Windows 11),2026-09-01T10:53:02.905383+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-RAPID-EB8CEEFDBE,SYN-CUST-00241,1.0,Apex Luxury Diamond Jeweler (Synthetic),jewelry_luxury,Manchester,GB,SYN-DEV-00179-9CBD72,174.188.104.95,Chrome 128.0 (macOS Sonoma),2026-09-01T10:56:27.883479+00:00,1,rapid_transaction_fraud,True,Velocity burst attack: Step 1/4 executed within seconds of previous activity.
SYN-TX-RAPID-F9CC06EB46,SYN-CUST-00241,76.26,Target Superstore #482 (Synthetic),retail,Manchester,GB,SYN-DEV-00179-9CBD72,174.188.104.95,Chrome 128.0 (macOS Sonoma),2026-09-01T10:56:33.883479+00:00,1,rapid_transaction_fraud,True,Velocity burst attack: Step 2/4 executed within seconds of previous activity.
SYN-TX-NORM-06AAF5B18E,SYN-CUST-00157,41.15,Netflix Subscription Service (Synthetic),digital_goods,Tokyo,JP,SYN-DEV-00051-98E12E,203.0.115.127,Edge 128.0 (Windows 11),2026-09-01T10:56:54.044562+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
